s,x,y,kappa,v_ref
13.70953001530086,-4.766574335937559,-0.905934255501987,0.4434613618576745,1.8370823439037984
13.76068497804452,-4.742253474437726,-0.9507741656639932,0.4342134584644443,1.8564979374076478
13.811839940788179,-4.716947432722301,-0.9950610478175804,0.4249664352526304,1.876540490827613
13.86299490353184,-4.690689257032224,-1.0387859955942287,0.4157692750830047,1.8971330163032316
13.9141498662755,-4.663511525268643,-1.081941630071616,0.4066481295248412,1.9182398220560002
13.965304829019159,-4.635446246282601,-1.1245219941065268,0.3976260945673248,1.9398259604706
14.016459791762818,-4.606524774499269,-1.166522447632466,0.3887235174742477,1.9618568838366348
14.06761475450648,-4.576777738644158,-1.2079395645437458,0.37996451574533097,1.9842818800597901
14.118769717250139,-4.546234987501556,-1.2487710272187402,0.37136379905466416,2.0
14.169924679993798,-4.514925547130659,-1.2890155273647732,0.3629338167407205,2.0
14.22107964273746,-4.4828775888330155,-1.3286726716923105,0.35468490982908274,2.0
14.272234605481119,-4.450118406964876,-1.3677428922450863,0.34663238319255124,2.0
14.323389568224778,-4.41667440465747,-1.4062273622215677,0.3387814857172619,2.0
14.37454453096844,-4.3825710886160385,-1.44412791575588,0.331132759129216,2.0
14.425699493712099,-4.347833070783187,-1.4814469731175648,0.32368921644070636,2.0
14.476854456455758,-4.312484074719069,-1.5181874719383006,0.3164526057181448,2.0
14.52800941919942,-4.276546946617786,-1.5543528036455765,0.30942355045761344,2.0
14.579164381943079,-4.240043670184219,-1.589946754948111,0.30260168217489236,2.0
14.630319344686738,-4.202995384659604,-1.6249734541856067,0.2959857646289122,2.0
14.681474307430397,-4.165422405352782,-1.6594373223235543,0.2895797733649814,2.0
14.732629270174058,-4.127344245987728,-1.693343028374671,0.2833791647398853,2.0
14.783784232917718,-4.0887796428253385,-1.7266954488637445,0.2773758913669878,2.0
14.834939195661377,-4.049746579875498,-1.7594996311851334,0.27156622454216145,2.0
14.886094158405038,-4.010262314599653,-1.7917607606162853,0.2659460849117677,2.0
14.937249121148698,-3.9703434040048027,-1.823484130650778,0.2605111116466785,2.0
14.988404083892357,-3.930005730878992,-1.8546751163923518,0.25525672424210777,2.0
15.039559046636018,-3.8892645299544553,-1.8853391507627013,0.25017817740643744,2.0
15.090714009379678,-3.848134413821774,-1.915481703287292,0.24527060951794932,2.0
15.141868972123337,-3.8066293984509123,-1.945108261236142,0.24052908515278276,2.0
15.193023934866996,-3.7647629282034103,-1.9742243129099404,0.2359486321594948,2.0
15.244178897610658,-3.722547900244442,-2.0028353328756543,0.23152427376081633,2.0
15.295333860354317,-3.679996688284425,-2.0309467689696166,0.22725105613337768,2.0
15.346488823097976,-3.6371211655978066,-2.0585640308996505,0.223124071909585,2.0
15.397643785841638,-3.593932727281842,-2.085692480290918,0.21913848000231229,2.0
15.448798748585297,-3.550442311730929,-2.1123374220328412,0.21528952214901942,2.0
15.499953711328956,-3.5066604213127173,-2.138504096796397,0.21157253652822622,2.0
15.551108674072617,-3.4625971422410693,-2.164197674602375,0.207982968778838,2.0
15.602263636816277,-3.418262163648216,-2.1894232493317385,0.20451638073490178,2.0
15.653418599559936,-3.373664795864311,-2.214185834079081,0.20116845714730075,2.0
15.704573562303597,-3.3288139879173553,-2.238490357259253,0.19793501065205543,2.0
15.755728525047257,-3.283718344270209,-2.262341659385644,0.1948119852140087,2.0
15.806883487790916,-3.238386140814277,-2.2857444904463327,0.1917954582489031,2.0
15.858038450534576,-3.1928253401417135,-2.3087035078113938,0.18888164162131565,2.0
15.909193413278237,-3.1470436061195444,-2.3312232746111348,0.18606688167428423,2.0
15.960348376021896,-3.101048317790245,-2.3533082585309195,0.18334765844163026,2.0
16.011503338765557,-3.05484658262396,-2.3749628309736783,0.18072058418424558,2.0
16.062658301509217,-3.008445249147351,-2.396191266545698,0.17818436474739208,2.0
16.113813264252876,-2.961850918926,-2.416997742804989,0.1757381750178123,2.0
16.164968226996535,-2.9150699579798878,-2.4373863402539317,0.17337474736667913,2.0
16.216123189740195,-2.8681085077613844,-2.457361042594338,0.1710911727161164,2.0
16.267278152483854,-2.8209724955580193,-2.476925737151513,0.16888466306124167,2.0
16.318433115227517,-2.7736676443915855,-2.4960842154582976,0.16675254778437468,2.0
16.369588077971176,-2.7261994824437186,-2.514840173978746,0.16469226984081392,2.0
16.420743040714836,-2.678573352030557,-2.5331972149509414,0.16270138187020605,2.0
16.471898003458495,-2.6307944181484992,-2.5511588473305222,0.16077754226727556,2.0
16.523052966202155,-2.5828676766121363,-2.568728487818546,0.15891851124285938,2.0
16.574207928945814,-2.53479796180466,-2.5859094619590883,0.15712214690887247,2.0
16.625362891689477,-2.486589954034576,-2.6027050052774716,0.15539192230315252,2.0
16.676517854433136,-2.438248186378722,-2.6191182643532205,0.15372191550444192,2.0
16.727672817176796,-2.3897770514904737,-2.635152298100392,0.15210850602253426,2.0
16.778827779920455,-2.3411808080978074,-2.650810079090109,0.1505499024992346,2.0
16.829982742664114,-2.2924635870992573,-2.6660944948307144,0.14904439451348875,2.0
16.881137705407774,-2.2436293973762993,-2.6810083490581587,0.14759034902409704,2.0
16.932292668151433,-2.1946821313376965,-2.695554363030778,0.1461862069342206,2.0
16.983447630895096,-2.1456255702099156,-2.709735176822882,0.1448304797814487,2.0
17.034602593638756,-2.0964633890464692,-2.7235533505796736,0.14352753359640427,2.0
17.085757556382415,-2.047199161305813,-2.737011365585287,0.14227137679324436,2.0
17.136912519126074,-1.9978363636398178,-2.7501116256393963,0.14105933211528263,2.0
17.188067481869734,-1.9483783804312895,-2.7628564584031383,0.13989016935515045,2.0
17.239222444613393,-1.8988285080085936,-2.775248116628123,0.13876271516280608,2.0
17.290377407357052,-1.8491899586764997,-2.7872887793623735,0.13767585040460179,2.0
17.341532370100715,-1.799465864573678,-2.798980553131542,0.13662850764938425,2.0
17.392687332844375,-1.7496592813017429,-2.810325473029111,0.13562595579209896,2.0
17.443842295588034,-1.6997731912178708,-2.8213255035747093,0.13466124587579434,2.0
17.494997258331694,-1.6498105070832452,-2.8319825400222647,0.13373292325097877,2.0
17.546152221075353,-1.5997740754282475,-2.842298409530063,0.13284011549091923,2.0
17.597307183819012,-1.5496666796784673,-2.852274872199282,0.13198199151174964,2.0
