s,x,y,kappa
2.12,2.203177710724956,0.00053582262796494,-0.09308911637267922
2.13,2.213143863561933,-0.0002862396505705091,-0.08317192943602401
2.14,2.223109651493267,-0.0011127614546407173,-0.0745166001679996
2.15,2.2330739550021312,-0.0019569233045995172,-0.06773316560329055
2.16,2.243037582984093,-0.002809044387450492,-0.06317423761420753
2.17,2.2530026293464327,-0.003644399373963553,-0.060900630894098404
2.18,2.262967670848713,-0.004479898415095857,-0.06070002213877991
2.19,2.2729312641276165,-0.005332399204111942,-0.062164809989634834
2.2,2.2828937614205755,-0.006197654805296433,-0.06480872061746816
2.21,2.292857360059838,-0.007050128690415331,-0.06819073091308055
2.22,2.3028203372002056,-0.007909784798267944,-0.07201803988872539
2.23,2.3127812476810603,-0.008793165019608232,-0.07620304217467029
2.24,2.3227409351590964,-0.009690179849192652,-0.08084265664683986
2.25,2.332700097828722,-0.010592993329539927,-0.08611304977897737
2.26,2.342659215818033,-0.011496301196615063,-0.09213121049328916
2.27,2.352618371110646,-0.01239919647388361,-0.09883087830055934
2.28,2.362577007035411,-0.013307842588441542,-0.10589439158318015
2.29,2.372534326646623,-0.014230717802848467,-0.11278184961557566
2.3,2.3824904523802894,-0.015166456502401256,-0.11884353441354356
2.31,2.3924462141857563,-0.016106121644401176,-0.12348183593612612
2.32,2.4023996134627423,-0.017070280937194444,-0.12632498062108832
2.33,2.4123502101769243,-0.018063177990632083,-0.1273344947549312
2.34,2.4222992862376573,-0.019071100866052404,-0.1267988244162087
2.35,2.4322468996987396,-0.020093332048115062,-0.12523879749965644
2.36,2.442193521784859,-0.021125178007074277,-0.12325876275405931
2.37,2.4521400796388715,-0.0221576299577305,-0.1213831633649318
2.38,2.462087087347585,-0.023185931916251058,-0.11993088269143626
2.39,2.472031379013516,-0.02423976035275131,-0.11894916147953634
2.4,2.481972453786682,-0.025323845439601998,-0.11820314681017727
2.41,2.4919145546363386,-0.026398448897174086,-0.1172047641387584
2.42,2.5018553629841014,-0.027484757750521012,-0.11527022338083172
2.43,2.5117935669581017,-0.02859483937786156,-0.11161618879639854
2.44,2.5217308596602352,-0.029713013608220665,-0.10550413524623925
2.45,2.5316672754056513,-0.030838767440688638,-0.09642684065369857
2.46,2.5416035036704225,-0.031966479411690375,-0.08430078749628861
2.47,2.5515388482326875,-0.03310205474637802,-0.06959803113047972
2.48,2.561467187988399,-0.034296527147557244,-0.05335007731238322
2.49,2.5713917751989217,-0.03552268158500752,-0.03699202349628464
2.5,2.5813196079786644,-0.03672193290395139,-0.02207167840823928
2.51,2.5912511061392407,-0.037890369788557504,-0.009905209548065876
2.52,2.6011851781650486,-0.039036835566017156,-0.0012941675260789657
2.53,2.611119749230327,-0.040178890558571274,0.0036077275691283025
2.54,2.6210522399699756,-0.041338862794436305,0.005254082972753077
2.55,2.6309844708961063,-0.042501116154082245,0.0045260785470583546
2.56,2.64091761480859,-0.04365552168957708,0.0024893057379058252
2.57,2.650849916834256,-0.04481714841287067,0.00017328810977029372
2.58,2.6607825232965756,-0.045976159498252955,-0.0015738471657708436
2.59,2.67071590274755,-0.0471285431602936,-0.0021612476223025695
2.6,2.680648764254483,-0.0482853841875432,-0.00128314877091101
