x,y,yaw,v
-0.361331935151348,2.68,-1.90073482737181,2
-0.378454742863347,2.63,-1.86142496426277,2
-0.393409619506754,2.58,-1.81481741699041,2
-0.405858760604508,2.53,-1.77101415368744,2
-0.416005601765594,2.48,-1.73058137102287,2
-0.424063547487905,2.43,-1.6968875406955,2
-0.430401734104493,2.38,-1.66717076164928,2
-0.43523543029636,2.33,-1.65058813319265,2
-0.439233509119122,2.28,-1.6390095232578,2
-0.442649468785696,2.23,-1.63935378535418,2
-0.446082722306895,2.18,-1.64145852375772,2
-0.449621724368117,2.13,-1.65639441880547,2
-0.453912112696825,2.08,-1.66604114757275,2
-0.458688806525471,2.03,-1.6850921184314,2
-0.464428611937979,1.98,-1.69989332282745,2
-0.470919561329772,1.93,-1.71362470384827,2
-0.478109941260579,1.88,-1.72669459204971,2
-0.485968624437484,1.83,-1.73944838358556,2
-0.494482098464836,1.78,-1.75174603996466,2
-0.503629641458022,1.73,-1.76270075106002,2
-0.513344412786678,1.68,-1.77073209426646,2
-0.523476571009127,1.63,-1.773946805673,2
-0.533776174945417,1.58,-1.76527730363342,2
-0.543624704494564,1.53,-1.76527730363342,2
