s,x,y,kappa,vx
23.364455599179,2.22724179282607,-7.2954358569392,0.575700526568594,0.674555531514434
23.4359122220299,2.18838709808374,-7.35539031829486,0.61104624899114,0.756208251088189
23.516785607243,2.14689980475907,-7.42481015198023,0.696921467448767,0.862505645844583
23.6093767193872,2.10286273007144,-7.50628682143668,0.669248025708639,0.988969675894063
23.7152751217725,2.05773951716105,-7.60234557191266,0.669372949796137,1.12586765591898
23.8349639147732,2.01376452001191,-7.71368925054327,0.734939801737496,1.26114353567932
23.9677246179529,1.97424323572131,-7.83987104040554,0.567089413084717,1.38339469567498
24.1119515432259,1.94350272365181,-7.98100857947869,0.774393507067115,1.4859527673752
24.2654489315859,1.92246736628509,-8.13318554605094,0.60242070553671,1.56802907878107
24.426195119115,1.91883215003126,-8.29295543646287,0.561989204350445,1.63167265086978
24.5926911900063,1.93045635456696,-8.45844614313113,0.760170203149951,1.6797364481441
24.7627597414921,1.95775816119608,-8.62638926704444,0.492248737923936,1.71630210805459
24.936170170208,2.00706443996509,-8.79253883217835,0.578109835703005,1.74615912317339
25.1122637638174,2.071212844269,-8.95673138662167,0.520591938762037,1.77380198110498
25.2910416083229,2.15272424276346,-9.11600016846659,0.463913465258779,1.80225155067408
25.472758463906,2.25010815628364,-9.26970489115191,0.406899224047297,1.83256983511536
25.6575607257069,2.36172196294636,-9.41717035693082,0.360010063167496,1.86272558853748
25.8451871774986,2.48578229475701,-9.55801928841674,0.318565781924733,1.88707239399726
26.0347340299013,2.62030013844879,-9.6915524805078,0.28254087428691,1.89974321699886
26.2248262827545,2.76299636493052,-9.81707786258684,0.250837297483715,1.8975274671662
26.4139015377677,2.91145567801721,-9.93408128808388,0.222871838710402,1.87959994919923
26.6004029068795,3.06328068789365,-10.0423260183364,0.202675909432279,1.84659486537716
26.7828945161981,3.21621807859427,-10.1418473371636,0.16359029528642,1.80011568468496
26.9601431312765,3.36833066831013,-10.2327810385639,0.135591519309606,1.7424998115706
27.1311741041417,3.5176811283862,-10.3160775376924,0.121892813194208,1.67651401965344
27.2952914583363,3.66288927199474,-10.3925235298346,0.0870478439588628,1.60483674860848
27.4520372935194,3.80309610878583,-10.462626944465,0.0742025938849432,1.52946960561885
27.6011114913965,3.93738909591833,-10.5273819838649,0.0477986988325576,1.45165134840179
27.7423100985649,4.06527488694136,-10.587216426912,0.0362279554086188,1.37210361780085
27.8754827903835,4.18629248757268,-10.6427854211426,0.0173473879427354,1.29120829525623
28.000508393409,4.30019366778224,-10.694379762032,0.00151488869777614,1.20920347718368
28.1173489829807,4.40673026665128,-10.7423403710492,-0.0109391860943815,1.13099722674295
28.2267840007903,4.50653406335761,-10.7872473321125,-0.0237128621524799,1.05848678585595
28.3291715579471,4.59985030516092,-10.8293788778516,-0.0339590060311659,0.992492912586636
28.4253256653424,4.68738681516953,-10.8691736638402,-0.043655948229983,0.930484470983835
28.5152687036113,4.76913627161386,-10.906682527305,-0.0555151406728729,0.871447929180659
28.5995382900925,4.84557733087717,-10.9421443272129,-0.0802564698686088,0.812967178916978
28.6776993306641,4.91632403382181,-10.9753990097918,-0.0660700038505033,0.749779425384305
28.7495600662749,4.981137708594,-11.0064067809842,-0.0778965770357088,0.690091558138273
28.8160256886926,5.04094620598905,-11.0353981008866,-0.140392125120499,0.642253234379986
28.8781904704932,5.0967449376009,-11.0628281527854,0.000451313336933602,0.600964358376107
28.936507949636,5.14882267272583,-11.089033780298,0.157258858694551,0.568345968718919
28.9921762848407,5.19854062818445,-11.1140502444499,0.448028062809841,0.54516715082203
29.0456320290053,5.24656828266185,-11.13767087241,-1.26361059198482,0.524812652139779
29.0967550944457,5.29314813563568,-11.1591492174507,0.0975246838103157,0.497356838684896
29.1451168576333,5.33555842288532,-11.1823659184521,-0.294188299596425,0.470651390738216
29.1911239400217,5.37602136948381,-11.2042566816661,-0.0180907741638811,0.450720439821659
29.2355001401987,5.41477610777642,-11.2259312069633,-0.327052383280182,0.436877791340784
29.278741030954,5.4525181038198,-11.2470802010691,-0.049812020741905,0.427867675493008
29.3212659834055,5.48930390762054,-11.2683951000547,-0.186832722739099,0.421898177008641
29.3632579174073,5.52557668757262,-11.2895167949951,-0.197111446085941,0.417070645506187
29.404789580328,5.56129898962529,-11.3106988554963,0.00378428052636535,0.412505157914744
29.4458455328279,5.59645528264077,-11.3319405376687,-0.407642699661302,0.407458025749176
29.4863667104713,5.6311536296284,-11.3528980659178,0.0273999856946195,0.401771389708689
29.5263020201556,5.66496917676584,-11.374104925165,-0.232009604563067,0.395766769416339
29.5656500226983,5.69830987639312,-11.3949624630687,-0.232963809754986,0.390061862223677
